bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 185,72R,Relating to the regulation by the public utility commission of fuel cost collection by electric utilities.,Utilities--General (I0830); PUBLIC UTILITY COMMISSION (V0023),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB185
SB 201,72R,Relating to the violation by a county clerk or the clerk's deputy of certain requirements relating to the filing of a subdivision plat or replat.,County Government--Employees/Officers (I0095),Lyon,,Eckels,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB201
SB 238,72R,Relating to the termination of insurance agency contracts.,Insurance--Insurers & Agents (I0425),Lyon,,Wolens,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB238
SB 290,72R,Relating to the regulation of certain electronic products used in the practice of dentistry.,Occupational Regulation--Health Occupations (I0540); DENTISTRY (S0796),Lyon,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB290
SB 327,72R,"Relating to the reporting of injuries to the Texas Department of Health; amending Title 2, Health and Safety Code; and declaring an emergency.","Health--General (I0385); INJURY PREVENTION & CONTROL ACT (P9971); HEALTH, DEPARTMENT OF (V0271)",Lyon,,Glaze,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB327
SB 354,72R,Relating to the purchase of insurance by municipalities without competitive bidding.,Insurance--General (I0445); Purchasing--Local (I0644),Lyon,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB354
SB 405,72R,Relating to the protection of wildlife resources from toxic products or hazardous material; providing a penalty.,"Environment--General (I0340); Environment--Hazardous, Toxic & Nuclear Waste (I0333)",Lyon,Barrientos; Lucio,Oakley,,Environmental Affairs,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB405
SB 407,72R,"Relating to the imposition and recovery of penalties for the unauthorized killing, catching, possessing, taking, or injuring of particular animals.",Animals (I0035),Lyon,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB407
SB 428,72R,"Relating to the eligibility of professional athletes who are employed by a franchise of the National Football League, National Basketball Association, American League of Professional Baseball Clubs or the National League of Professional Baseball Clubs for the receipt of workers' compensation benefits.","Amusements, Games, Sports (I0034); Labor--Workers' Compensation (I0470); AMERICAN LEAGUE OF PROFESSIONAL BASEBALL CLUBS (N0299); NATIONAL BASKETBALL ASSOCIATION (N0297); NATIONAL FOOTBALL LEAGUE (N0296); NATIONAL LEAGUE OF PROFESSIONAL BASEBALL CLUBS (N0298)",Lyon,,"Smith, Ashley",,Business & Commerce,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB428
SB 440,72R,Relating to the designation of a portion of dues in certain employee organizations as contributions to the organization's political committee.,Elections--Campaign Financing (I0290); Labor--Wages (I0485),Lyon,,Stiles,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB440
SB 554,72R,Relating to the requirement that the thumbprint of certain juveniles be placed on an adjudication order.,Family--Juvenile Delinquency (I0360); Minors (I0537); FINGERPRINTS & FINGERPRINTING (S0881),Lyon,,Ovard,,Judicial Affairs,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB554
SB 555,72R,Relating to the adjudication and disposition of a child engaging in conduct indicating a need for supervision.,Family--Juvenile Delinquency (I0360); Minors (I0537),Lyon,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB555
SB 563,72R,"Relating to warrantless arrests, amending Chapter 14 of the Code of Criminal Procedure, 1965, as amended.",Criminal Procedure--Pretrial Procedure (I0203); Law Enforcement (I0510),Lyon,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB563
SB 564,72R,Relating to the licensing and regulation of electricians and electrical contractors; providing a criminal penalty.,"Occupational Regulation--Other Trades & Professions (I0541); State Agencies, Boards & Commissions--Newly Proposed (I0773); ELECTRICIAN & ELECTRICAL CONTRACTOR LICENSING ACT (P6620); ELECTRICIANS & ELECTRICAL CONTRACTORS (S0288)",Lyon,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB564
SB 580,72R,Relating to the regulation of currency exchange or transmission businesses; providing penalties.,Financial--General (I0365),Lyon,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB580
SB 583,72R,"Relating to the Role of the Family in Reducing Recidivism Advisory Committee to the institutional division of the Texas Department of Criminal Justice and the Texas Youth Commission, and to the duties of that committee.","Corrections--Jails & Prisons (I0092); State Agencies, Boards & Commissions (I0749); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788); ROLE OF THE FAMILY IN REDUCING RECIDIVISM ADVISORY COMMITTEE (V0126); YOUTH COMMISSION (V0614)",Lyon,,Granoff,,Corrections,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB583
SB 628,72R,Relating to the jurisdiction of the county courts at law in Smith County.,SMITH COUNTY (G1963); Courts--County & Statutory (I0115),Lyon,,Glaze,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB628
SB 717,72R,"Relating to the licensing and training of peace officers, jailers, and reserve law enforcement officers by the Commission on Law Enforcement Officer Standards and Education.","Law Enforcement (I0510); LAW ENFORCEMENT OFFICER STANDARDS IN EDUCATION, COMMISSION O (V8382)",Lyon,"Barrientos; Ellis; Johnson, Eddie Bernice; Tejeda",Dutton,,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB717
SB 820,72R,Relating to the post-exposure treatment of first responders exposed to reportable communicable diseases; and declaring an emergency.,Health--AIDS (I0382); Health--Other Diseases & Medical Conditions (I0383),Lyon,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB820
SB 828,72R,Relating to the treatment of chemically dependent offenders in the criminal justice system.,Alcoholism & Drug Abuse (I0030); Crimes--Drugs (I0185); State Finances--Appropriations (I0746); Vehicles & Traffic--DWI & DUID (I0863); OMNIBUS DRUG CONTROL ACT (P0052),Lyon,,Russell,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB828
SB 894,72R,Relating to admitting wills to probate without the necessity of a hearing.,Probate (I0590),Lyon,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB894
SB 895,72R,Relating to the registration and regulation of all-terrain vehicles; and declaring an emergency.,Vehicles & Traffic--Vehicle Registration (I0845); ALL-TERRAIN VEHICLES (S6720),Lyon,,,,Transportation,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB895
SB 910,72R,Relating to rights and remedies under The Securities Act.,Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065),Lyon,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB910
SB 911,72R,Relating to the preparation of an annual report on the availability of substance abuse treatment and prevention services to participants in the criminal justice system.,"Alcoholism & Drug Abuse (I0030); Corrections--Jails & Prisons (I0092); Corrections--Parole, Probation & Pardons (I0093)",Lyon,,Granoff,,Corrections,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB911
SB 912,72R,Relating to the composition of community justice task forces.,"Corrections--Jails & Prisons (I0092); Corrections--Parole, Probation & Pardons (I0093)",Lyon,,Russell,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB912
SB 968,72R,Relating to the requirement that certain actions involving a public retirement system be brought in the courts of this state.,Retirement Systems--General (I0725),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB968
SB 969,72R,Relating to the fines for the offense of illegal expenditure or investment under the Texas Controlled Substances Act.,Crimes--Drugs (I0185),Lyon,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB969
SB 970,72R,Relating to certain annuities based on service credited in the elected class of membership of the Employees Retirement System of Texas.,Retirement Systems--State Employees (I0727),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB970
SB 1144,72R,Relating to an expansion of the rights of crime victims.,Crimes--Against Persons (I0170); CRIME VICTIMS (S2243),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1144
SB 1145,72R,"Relating to the subpoena of a lawyer or a lawyer's representative to provide testimony, documents, or tangible objects concerning a client or former client.",Lawyers (I0515),Lyon,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1145
SB 1167,72R,Relating to the requirements for an expunction order.,Criminal Procedure--Posttrial Procedure (I0206),Lyon,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1167
SB 1214,72R,Relating to the Smith County Juvenile Board.,SMITH COUNTY (G1963); Juvenile Boards & Officers (I0450),Lyon,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1214
SB 1260,72R,Relating to the licensure and regulation of clinical laboratories; providing penalties; and appropriating fees.,Fees & Other Nontax Revenue--State (I0362); Occupational Regulation--Health Occupations (I0540); CLINICAL LABORATORY LICENSING ACT (P0035); CLINICAL LABORATORIES (S6584),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1260
SB 1268,72R,Relating to the review of placement of a child under the care of the Texas Department of Human Services.,"Human Services--Child Services (I0895); Minors (I0537); HUMAN SERVICES, DEPARTMENT OF (V2639)",Lyon,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1268
SB 1290,72R,"Relating to a security interest in minerals, including oil and gas.",Mines & Mineral Resources (I0536); Oil & Gas (I0545),Lyon,,"Hunter, Todd",,Energy,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1290
SB 1368,72R,"Relating to the offense of solicitation of the delivery of controlled substance, controlled substance analogue, or dangerous drug.",Crimes--Drugs (I0185),Lyon,Ellis; Green,Russell,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1368
SB 1375,72R,Relating to the terms of office of a member of the governing boards of certain hospital districts.,Special Districts & Authorities--Hospital (I0750),Lyon,,Thomas,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1375
SB 1407,72R,Relating to the rights of victims of crimes.,Crimes--Against Persons (I0170); CRIME VICTIMS (S2243),Lyon,,Gallego,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1407
SB 1496,72R,Relating to the offense of failing to require a child riding in a car to be secured by a safety belt.,Minors (I0537); Vehicles & Traffic--Child Restraint (I0841),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1496
SB 1546,72R,Relating to improvements which may be undertaken by a municipal public improvement district and to the procedure for creating the district.,Special Districts & Authorities--Miscellaneous (I0770); Utilities--General (I0830),Lyon,,McDonald,,Urban Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1546
SB 1573,72R,Relating to creation of a state grant writing team in the Office of State-Federal Relations.,"State Finances--Management & Control (I0748); STATE-FEDERAL RELATIONS, OFFICE OF (V0118)",Lyon,,,,"State, Federal & International Relations",In committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1573
SB 1607,72R,Relating to the disposal of solid waste in certain landfills in this state.,Environment--Solid Waste (I0330),Lyon,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1607
SCR 57,72R,Granting Mary Esther Messick permission to sue the State of Texas and the Texas Department of Human Services.,Resolutions--Suits vs. State (I0665),Lyon,,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SCR57
SCR 60,72R,Encouraging all independent school districts to fully utilize the Education for Self Responsibility II:  Prevention of Drug Use curriculum guide.,Education--Primary & Secondary-Curriculum (I0228); Resolutions--Miscellaneous (I0720),Lyon,,,,,,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SCR60
SCR 97,72R,Extending sincere congratulations to Mr. and Mrs. George T. Griffin on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); GRIFFIN, MR. & MRS. GEORGE T. (N0850)",Lyon,,Glaze; Thomas,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SCR97
SCR 154,72R,Welcoming the 1994 World Cup to Texas.,Resolutions--Welcoming (I0722); 1994 WORLD CUP (N0501),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SCR154
SCR 158,72R,Resolving that a joint interim study committee be designated as the Legislative Law Enforcement Study Committee.,Interim Studies (I0448); Law Enforcement (I0510); Resolutions--Legislative Policy (I0685); LEGISLATIVE LAW ENFORCEMENT STUDY COMMITTEE (V0129),Lyon,,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SCR158
SR 9,72R,"Congratulating Danny G. Shaw, Jr. for achieving the rank of Eagle Scout.","Resolutions--Congratulatory & Honorary (I0705); SHAW, JR., DANNY G. (N0033)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR9
SR 85,72R,Congratulating Sarah McClendon upon receiving the Lifetime Achievement Award for journalism from the Headliners Foundation.,"Resolutions--Congratulatory & Honorary (I0705); MCCLENDON, SARAH (N0160)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR85
SR 143,72R,In memory of Marine Lance Corporal Daniel B. Walker.,"Resolutions--Memorial (I0710); WALKER, DANIEL B. (N0257)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR143
SR 171,72R,Paying tribute to County Judge Winston Reagan on the occasion of his retirement after 20 years of public service.,"Resolutions--Congratulatory & Honorary (I0705); REAGAN, WINSTON (N0332)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR171
SR 219,72R,"Recognizing February 27, 1991, as Tyler Day.",TYLER DAY (H0001); Resolutions--Miscellaneous (I0720),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR219
SR 220,72R,Honoring Mrs. Gertrude Buckley Windsor.,"Resolutions--Congratulatory & Honorary (I0705); WINDSOR, GERTRUDE BUCKLEY (N0353)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR220
SR 275,72R,Welcoming the members of D-FY-IT.,Resolutions--Welcoming (I0722); DRUG-FREE YOUTH IN TEXAS (N0506),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR275
SR 406,72R,"Declaring March 25, 1991, Kaufman County Day.",KAUFMAN COUNTY DAY (H9091); Resolutions--Miscellaneous (I0720),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR406
SR 465,72R,"Congratulating Mrs. Ivah Albright and the Tyler Area Children's Chorale for being chosen to represent the United States at the United Nations ""World Children's Day"" Event.","Resolutions--Congratulatory & Honorary (I0705); ALBRIGHT, IVAH (N0873); TYLER AREA CHILDREN'S CHORALE (N0874)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR465
SR 527,72R,"Designating the 1990s as ""The Aviation and Space Technologies Advancement Decade"" in Texas.",Resolutions--Miscellaneous (I0720); AVIATION & SPACE TECHNOLOGIES ADVANCEMENT DECADE (N0935),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR527
SR 531,72R,Joining with the Texas Narcotics Officers Association in recognizing Overton High School's D-FY-IT (Drug-Free Youth in Texas).,OVERTON HIGH SCHOOL (E0040); Resolutions--Miscellaneous (I0720),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR531
SR 673,72R,Recognizing Larry A. Boyd for his outstanding work as a game warden for our state.,"Resolutions--Miscellaneous (I0720); BOYD, LARRY A. (N1285)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR673
SR 746,72R,Honoring Mrs. Vernon Henretta Prince Stanton on the occasion of her 100th birthday.,"Resolutions--Congratulatory & Honorary (I0705); STANTON, MRS. VERNON HENRETTA PRINCE (N1407)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR746
SR 747,72R,Recognizing Charles C. Craddock on the occasion of his retirement from 33 years of devoted service in the field of education.,"Resolutions--Miscellaneous (I0720); CRADDOCK, CHARLES C. (N1422)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR747
SR 748,72R,"Commending Alpha Omicron Pi, an international Greek sorority, for its hard work and exemplary goals and extending best wishes for success on its future projects.",Resolutions--Miscellaneous (I0720); ALPHA OMICRON PI (N1423),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR748
SR 806,72R,"Designating May 27, 1991, as ""The Day of the Missing Child"" statewide to remind Texans of Megan Elizabeth Garner and other missing children.","DAY OF THE MISSING CHILD (H0069); Resolutions--Miscellaneous (I0720); GARNER, MEGAN ELIZABETH (N1489)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR806
SR 807,72R,"Recognizing the proclamation by the City of Tyler of May 27, 1991, as ""The Day of the Missing Child"" in honor of Megan Elizabeth Garner, abducted from a Tyler playground March 27, 1991, and the more than 4,000 missing children in the State of Texas.","TYLER, CITY OF (G4219); DAY OF THE MISSING CHILD (H0069); Resolutions--Miscellaneous (I0720); GARNER, MEGAN ELIZABETH (N1489)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR807
SR 818,72R,"Joining with the City Council and the citizens of Fate in designating May 19, 1991, as ""Crow"" Lindsey Day in honor of this beloved resident who is celebrating his 80th birthday.","""CROW"" LINDSEY DAY (H0070); Resolutions--Miscellaneous (I0720)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR818
SR 839,72R,"Declaring May 4, 1991, as ""Mabank Independent School District Vocational Industrial Clubs of America State Champions Day"".",MABANK ISD VOCATIONAL INDUSTRIAL CLUBS OF AMERICA ... DAY (H0075); Resolutions--Miscellaneous (I0720),Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR839
SR 841,72R,"Welcoming Mrs. Maria Gwiazda as a new citizen of the United States of America to be sworn in on May 24, 2992 at her home in Terrell.","Resolutions--Welcoming (I0722); GWIAZDA, MARIA (N1622)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR841
SR 856,72R,Honoring Marty Walker for receiving an Honorable Mention designation from the Texas Committee for the Humanities in outstanding teaching.,"Resolutions--Congratulatory & Honorary (I0705); WALKER, MARTY (N1662)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR856
SR 857,72R,Honoring Sue E. Platzer for receiving an Honorable Mention designation from the Texas Committee for the Humanities in outstanding teaching.,"Resolutions--Congratulatory & Honorary (I0705); PLATZER, SUE E. (N1663)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SR857
SB 48,72R,Relating to exemption from property taxes for religious organizations.,Charitable & Nonprofit Organizations (I0055); Taxation--Property-Exemptions (I0793),Krier,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB48
SB 342,72R,Relating to conducting and financing primary elections.,Elections--Campaign Financing (I0290); Elections--Primaries (I0285),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB342
SB 444,72R,Relating to the adoption of the Durable Power of Attorney Act.,Lawyers (I0515); Probate (I0590); DURABLE POWER OF ATTORNEY ACT (P9975),Krier,Dickson,Wentworth,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB444
SB 477,72R,Relating to the number of charitable raffles that an organization may hold in a calendar year.,"Amusements, Games, Sports (I0034); Charitable & Nonprofit Organizations (I0055); RAFFLES (S1909)",Krier,Lucio,Madla,,State Affairs,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB477
SB 494,72R,Relating to evidence of financial responsibility and submission of evidence of financial responsibility on registration of certain motor vehicles.,Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Safety Responsibility (I0850),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB494
SB 495,72R,Relating to the fine imposed for failure to maintain financial responsibility under the Texas Motor Vehicle Safety-Responsibility Act.,Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Safety Responsibility (I0850),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB495
SB 550,72R,Relating to the board of directors of the Texas High-Speed Rail Authority.,Transportation--Railroads (I0821); HIGH SPEED RAIL AUTHORITY (V9909),Krier,Barrientos,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB550
SB 655,72R,Relating to the State Commission on Judicial Conduct imposing sanctions on certain visiting judges.,"Courts--Judges (I0140); JUDICIAL CONDUCT, STATE COMMISSION ON (V0014)",Krier,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB655
SB 656,72R,Relating to alcoholic beverage seller training programs conducted by certain hotel management companies or hotel operating companies.,Alcoholic Beverage Regulation (I0025); Business & Commerce--General (I0050),Krier,,,,Liquor Regulation,In committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB656
SB 657,72R,Relating to a compensatory education allotment for a student who is a parent.,Education--Primary & Secondary-General (I0230); Family--Parent & Child (I0355),Krier,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB657
SB 666,72R,Relating to creditable service in the Teacher Retirement System of Texas.,Retirement Systems--Teachers (I0726),Krier,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB666
SB 674,72R,Relating to prohibiting a member of a Private Industry Council from receiving funds allocated or disbursed by the council; providing a penalty.,Business & Commerce--General (I0050); Ethics (I0345); PRIVATE INDUSTRY COUNCIL (N0512),Krier,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB674
SB 701,72R,Relating to protective orders against family violence.,Family--Family Violence (I0353),Krier,,,,Judicial Affairs,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB701
SB 702,72R,Relating to the use of property and proceeds derived from criminal asset forfeiture to pay child support arrearages and to the punishment of the offense of refusing to pay child support.,Family--Child Support (I0352); Property Interests--Personal Property (I0600),Krier,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB702
SB 703,72R,Relating to the civil liability of volunteers who provide services for state agencies.,"Civil Remedies & Liabilities (I0065); State Agencies, Boards & Commissions (I0749); VOLUNTEERS (S1314)",Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB703
SB 704,72R,Relating to a bond or security deposit in connection with child support payments.,Family--Child Support (I0352),Krier,,Rabuck,,Judicial Affairs,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB704
SB 705,72R,Relating to the licensing of tobacco vendors; providing penalties.,Occupational Regulation--Other Trades & Professions (I0541); TOBACCO PRODUCTS (S9815); VENDING MACHINES (S8792),Krier,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB705
SB 706,72R,"Relating to coverage of chemical dependency under certain health insurance, prepaid health plans, and self-funded and self-insured health plans.","Alcoholism & Drug Abuse (I0030); Insurance--Life, Health & Accident (I0440)",Krier,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB706
SB 707,72R,Relating to the establishment and payment of a collection fee on past due child support.,Family--Child Support (I0352),Krier,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB707
SB 927,72R,Relating to prohibiting former members of the legislature from engaging in lobbying activities; providing a criminal penalty.,Ethics (I0345); Legislature (I0520),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB927
SB 1209,72R,Relating to the liability of volunteers providing services to certain private schools.,Civil Remedies & Liabilities (I0065); Education--Primary & Secondary-Private (I0239); VOLUNTEERS (S1314),Krier,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1209
SB 1250,72R,Relating to the establishment of an office of federal and state funds management in the office of the comptroller of public accounts.,"State Agencies, Boards & Commissions--Newly Proposed (I0773); State Finances--Management & Control (I0748); FEDERAL & STATE FUNDS MANAGEMENT ACT (P0057); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); FEDERAL & STATE FUNDS, ADVISORY COMMITTEE ON (V0076)",Krier,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=72R&Bill=SB1250
