bill_number,session_num,session,chamber,action_date,action
HB2403,128,2023_2024_Second_Regular,Senate,2024-06-14,Assigned to Senate Committee~RULES (Rules)
HB2403,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2403,128,2023_2024_Second_Regular,House,2024-02-15,Reported DPA/SE from House Committee~TI (Transportation & Infrastructure)
HB2403,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~RULES (Rules)
HB2403,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2403,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DPA (Do pass amended)
HB2403,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2404,128,2023_2024_Second_Regular,House,1/11/2024,HB2404 Introduced
HB2404,128,2023_2024_Second_Regular,,2024-02-22,Transmitted to Senate
HB2404,128,2023_2024_Second_Regular,,2024-03-27,Transmitted to House
HB2404,128,2023_2024_Second_Regular,,2024-04-04,Transmitted to Governor
HB2404,128,2023_2024_Second_Regular,Senate,2024-02-26,First Reading Complete
HB2404,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2404,128,2023_2024_Second_Regular,Senate,2024-02-27,Second Reading Complete
HB2404,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2404,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2404,128,2023_2024_Second_Regular,House,2024-01-31,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2404,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~ELEC (Elections)
HB2404,128,2023_2024_Second_Regular,Senate,2024-03-04,Reported DP from Senate Committee~ELEC (Elections)
HB2404,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2404,128,2023_2024_Second_Regular,House,2024-02-05,Reported C&P from House Committee~RULES (Rules)
HB2404,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~RULES (Rules)
HB2404,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported PFC from Senate Committee~RULES (Rules)
HB2404,128,2023_2024_Second_Regular,House,2024-02-20,Committee of the Whole ~ DP (Do pass)
HB2404,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2404,128,2023_2024_Second_Regular,Senate,2024-03-26,Committee of the Whole ~ DPA (Do pass amended)
HB2404,128,2023_2024_Second_Regular,Senate,2024-03-27,Passed Third Reading
HB2404,128,2023_2024_Second_Regular,House,2024-04-04,Passed Final Reading
HB2404,128,2023_2024_Second_Regular,Executive,2024-04-10,Vetoed by Governor
HB2405,128,2023_2024_Second_Regular,House,1/11/2024,HB2405 Introduced
HB2405,128,2023_2024_Second_Regular,,2024-02-22,Transmitted to Senate
HB2405,128,2023_2024_Second_Regular,Senate,2024-02-26,First Reading Complete
HB2405,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2405,128,2023_2024_Second_Regular,Senate,2024-02-27,Second Reading Complete
HB2405,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2405,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2405,128,2023_2024_Second_Regular,House,2024-02-07,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2405,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~ELEC (Elections)
HB2405,128,2023_2024_Second_Regular,Senate,2024-03-18,Reported DP from Senate Committee~ELEC (Elections)
HB2405,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~RULES (Rules)
HB2405,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2405,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2405,128,2023_2024_Second_Regular,House,2024-02-20,Committee of the Whole ~ DP (Do pass)
HB2405,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2406,128,2023_2024_Second_Regular,House,1/11/2024,HB2406 Introduced
HB2406,128,2023_2024_Second_Regular,,2024-02-06,Transmitted to Senate
HB2406,128,2023_2024_Second_Regular,Senate,2024-02-19,First Reading Complete
HB2406,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2406,128,2023_2024_Second_Regular,Senate,2024-02-20,Second Reading Complete
HB2406,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2406,128,2023_2024_Second_Regular,House,2024-01-17,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2406,128,2023_2024_Second_Regular,House,2024-01-22,"Reported DP from House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2406,128,2023_2024_Second_Regular,Senate,2024-02-19,"Assigned to Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2406,128,2023_2024_Second_Regular,Senate,2024-02-29,"Reported DP from Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2406,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2406,128,2023_2024_Second_Regular,House,2024-01-29,Reported C&P from House Committee~RULES (Rules)
HB2406,128,2023_2024_Second_Regular,Senate,2024-02-19,Assigned to Senate Committee~RULES (Rules)
HB2406,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported PFC from Senate Committee~RULES (Rules)
HB2406,128,2023_2024_Second_Regular,House,2024-02-05,Committee of the Whole ~ DP (Do pass)
HB2406,128,2023_2024_Second_Regular,House,2024-02-06,Passed Third Reading
HB2406,128,2023_2024_Second_Regular,Senate,2024-03-28,Committee of the Whole ~ RETAINED (Retained)
HB2406,128,2023_2024_Second_Regular,Senate,2024-04-02,Committee of the Whole ~ DPA (Do pass amended)
HB2406,128,2023_2024_Second_Regular,Senate,2024-04-02,Failed Third Reading
HB2406,128,2023_2024_Second_Regular,Senate,2024-04-02,Senate Floor Motion - Motion to Reconsider Third
HB2407,128,2023_2024_Second_Regular,House,1/11/2024,HB2407 Introduced
HB2407,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2407,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2407,128,2023_2024_Second_Regular,House,2024-01-17,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2407,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2408,128,2023_2024_Second_Regular,House,1/11/2024,HB2408 Introduced
HB2408,128,2023_2024_Second_Regular,,2024-02-01,Transmitted to Senate
HB2408,128,2023_2024_Second_Regular,,2024-03-25,Transmitted to House
HB2408,128,2023_2024_Second_Regular,,2024-03-26,Transmitted to Governor
HB2408,128,2023_2024_Second_Regular,Senate,2024-02-19,First Reading Complete
HB2408,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2408,128,2023_2024_Second_Regular,Senate,2024-02-20,Second Reading Complete
HB2408,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2408,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~WM (Ways & Means)
HB2408,128,2023_2024_Second_Regular,House,2024-01-24,Reported DP from House Committee~WM (Ways & Means)
HB2408,128,2023_2024_Second_Regular,Senate,2024-02-19,Assigned to Senate Committee~FICO (Finance and Commerce)
HB2408,128,2023_2024_Second_Regular,Senate,2024-03-04,Reported DP from Senate Committee~FICO (Finance and Commerce)
HB2408,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2408,128,2023_2024_Second_Regular,House,2024-01-29,Reported C&P from House Committee~RULES (Rules)
HB2408,128,2023_2024_Second_Regular,Senate,2024-02-19,Assigned to Senate Committee~RULES (Rules)
HB2408,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported PFC from Senate Committee~RULES (Rules)
HB2408,128,2023_2024_Second_Regular,House,2024-02-01,Passed Third Reading
HB2408,128,2023_2024_Second_Regular,Senate,2024-03-25,Passed Third Reading
HB2408,128,2023_2024_Second_Regular,Executive,2024-03-29,Signed by Governor
HB2408,128,2023_2024_Second_Regular,Executive,2024-03-29,LAW - Chapter Number 34
HB2409,128,2023_2024_Second_Regular,House,1/11/2024,HB2409 Introduced
HB2409,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2409,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2409,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~COM (Commerce)
HB2409,128,2023_2024_Second_Regular,House,2024-02-13,Reported HELD from House Committee~COM (Commerce)
HB2409,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2410,128,2023_2024_Second_Regular,House,1/11/2024,HB2410 Introduced
HB2410,128,2023_2024_Second_Regular,,2024-02-23,Transmitted to Senate
HB2410,128,2023_2024_Second_Regular,,2024-03-27,Transmitted to House
HB2410,128,2023_2024_Second_Regular,,2024-04-02,Transmitted to Governor
HB2410,128,2023_2024_Second_Regular,Senate,2024-02-29,First Reading Complete
HB2410,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2410,128,2023_2024_Second_Regular,Senate,2024-03-04,Second Reading Complete
HB2410,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2410,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2410,128,2023_2024_Second_Regular,House,2024-02-07,Reported DPA from House Committee~TI (Transportation & Infrastructure)
HB2410,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~FICO (Finance and Commerce)
HB2410,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported DPA from Senate Committee~FICO (Finance and Commerce)
HB2410,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2410,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2410,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~RULES (Rules)
HB2410,128,2023_2024_Second_Regular,Senate,2024-03-18,Reported PFC from Senate Committee~RULES (Rules)
HB2410,128,2023_2024_Second_Regular,House,2024-02-19,Committee of the Whole ~ DPA (Do pass amended)
HB2410,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2410,128,2023_2024_Second_Regular,Senate,2024-03-26,Committee of the Whole ~ DPA (Do pass amended)
HB2410,128,2023_2024_Second_Regular,Senate,2024-03-27,Passed Third Reading
HB2410,128,2023_2024_Second_Regular,House,2024-04-02,Passed Final Reading
HB2410,128,2023_2024_Second_Regular,Executive,2024-04-08,Signed by Governor
HB2410,128,2023_2024_Second_Regular,Executive,2024-04-08,LAW - Chapter Number 94
HB2411,128,2023_2024_Second_Regular,House,1/11/2024,HB2411 Introduced
HB2411,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2411,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2411,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~HHS (Health & Human Services)
HB2411,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2412,128,2023_2024_Second_Regular,House,1/11/2024,HB2412 Introduced
HB2412,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2412,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2412,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2412,128,2023_2024_Second_Regular,House,2024-01-31,Reported DP from House Committee~TI (Transportation & Infrastructure)
HB2412,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~APPROP (Appropriations)
HB2412,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2413,128,2023_2024_Second_Regular,House,1/11/2024,HB2413 Introduced
HB2413,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2413,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2413,128,2023_2024_Second_Regular,House,2024-01-17,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2413,128,2023_2024_Second_Regular,House,2024-02-12,"Reported HELD from House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2413,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2414,128,2023_2024_Second_Regular,House,1/11/2024,HB2414 Introduced
HB2414,128,2023_2024_Second_Regular,,2024-02-29,Transmitted to Senate
HB2414,128,2023_2024_Second_Regular,Senate,2024-03-07,First Reading Complete
HB2414,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2414,128,2023_2024_Second_Regular,Senate,2024-03-11,Second Reading Complete
HB2414,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2414,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2414,128,2023_2024_Second_Regular,House,2024-02-07,Reported DP from House Committee~TI (Transportation & Infrastructure)
HB2414,128,2023_2024_Second_Regular,Senate,2024-03-07,"Assigned to Senate Committee~TTMC (Transportation, Technology and Missing Children)"
HB2414,128,2023_2024_Second_Regular,Senate,2024-03-18,"Reported DP from Senate Committee~TTMC (Transportation, Technology and Missing Children)"
HB2414,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~RULES (Rules)
HB2414,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2414,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2414,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DP (Do pass)
HB2414,128,2023_2024_Second_Regular,House,2024-02-29,Passed Third Reading
HB2415,128,2023_2024_Second_Regular,House,1/11/2024,HB2415 Introduced
HB2415,128,2023_2024_Second_Regular,,2024-02-23,Transmitted to Senate
HB2415,128,2023_2024_Second_Regular,,2024-04-10,Transmitted to House
HB2415,128,2023_2024_Second_Regular,,2024-04-17,Transmitted to Governor
HB2415,128,2023_2024_Second_Regular,Senate,2024-02-28,First Reading Complete
HB2415,128,2023_2024_Second_Regular,House,2024-01-29,First Reading Complete
HB2415,128,2023_2024_Second_Regular,Senate,2024-02-29,Second Reading Complete
HB2415,128,2023_2024_Second_Regular,House,2024-01-30,Second Reading Complete
HB2415,128,2023_2024_Second_Regular,House,2024-01-29,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2415,128,2023_2024_Second_Regular,House,2024-02-05,"Reported DP from House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2415,128,2023_2024_Second_Regular,Senate,2024-02-28,Assigned to Senate Committee~GOV (Government)
HB2415,128,2023_2024_Second_Regular,Senate,2024-03-21,Reported DP from Senate Committee~GOV (Government)
HB2415,128,2023_2024_Second_Regular,House,2024-01-29,Assigned to House Committee~RULES (Rules)
HB2415,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2415,128,2023_2024_Second_Regular,Senate,2024-02-28,Assigned to Senate Committee~RULES (Rules)
HB2415,128,2023_2024_Second_Regular,Senate,2024-04-01,Reported PFC from Senate Committee~RULES (Rules)
HB2415,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DP (Do pass)
HB2415,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2415,128,2023_2024_Second_Regular,Senate,2024-04-03,Committee of the Whole ~ DP (Do pass)
HB2415,128,2023_2024_Second_Regular,Senate,2024-04-10,Passed Third Reading
HB2415,128,2023_2024_Second_Regular,Executive,2024-04-23,Signed by Governor
HB2415,128,2023_2024_Second_Regular,Executive,2024-04-23,LAW - Chapter Number 177
HB2416,128,2023_2024_Second_Regular,House,1/11/2024,HB2416 Introduced
HB2416,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2416,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2416,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~WM (Ways & Means)
HB2416,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2417,128,2023_2024_Second_Regular,House,1/11/2024,HB2417 Introduced
HB2417,128,2023_2024_Second_Regular,,2024-02-26,Transmitted to Senate
HB2417,128,2023_2024_Second_Regular,Senate,2024-02-29,First Reading Complete
HB2417,128,2023_2024_Second_Regular,House,2024-01-30,First Reading Complete
HB2417,128,2023_2024_Second_Regular,Senate,2024-03-04,Second Reading Complete
HB2417,128,2023_2024_Second_Regular,House,2024-01-31,Second Reading Complete
HB2417,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~GOV (Government)
HB2417,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~APPROP (Appropriations)
HB2417,128,2023_2024_Second_Regular,House,2024-02-07,Reported DP from House Committee~APPROP (Appropriations)
HB2417,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~RULES (Rules)
HB2417,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~RULES (Rules)
HB2417,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2417,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DP (Do pass)
HB2417,128,2023_2024_Second_Regular,House,2024-02-26,Passed Third Reading
HB2418,128,2023_2024_Second_Regular,House,1/11/2024,HB2418 Introduced
HB2418,128,2023_2024_Second_Regular,,2024-02-29,Transmitted to Senate
HB2418,128,2023_2024_Second_Regular,Senate,2024-03-07,First Reading Complete
HB2418,128,2023_2024_Second_Regular,House,2024-01-22,First Reading Complete
HB2418,128,2023_2024_Second_Regular,Senate,2024-03-11,Second Reading Complete
HB2418,128,2023_2024_Second_Regular,House,2024-01-23,Second Reading Complete
HB2418,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~GOV (Government)
HB2418,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~MAPS (Military Affairs & Public Safety)
HB2418,128,2023_2024_Second_Regular,House,2024-02-12,Reported DP from House Committee~MAPS (Military Affairs & Public Safety)
HB2418,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~RULES (Rules)
HB2418,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~RULES (Rules)
HB2418,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2418,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2418,128,2023_2024_Second_Regular,House,2024-02-22,Committee of the Whole ~ DPA (Do pass amended)
HB2418,128,2023_2024_Second_Regular,House,2024-02-29,Passed Third Reading
HB2419,128,2023_2024_Second_Regular,House,1/11/2024,HB2419 Introduced
HB2419,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2419,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2419,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~ED (Education)
HB2419,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2420,128,2023_2024_Second_Regular,House,1/11/2024,HB2420 Introduced
HB2420,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2420,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2420,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~ED (Education)
HB2420,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2421,128,2023_2024_Second_Regular,House,1/11/2024,HB2421 Introduced
HB2421,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2421,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2421,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2421,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~APPROP (Appropriations)
HB2421,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2422,128,2023_2024_Second_Regular,House,1/11/2024,HB2422 Introduced
HB2422,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2422,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2422,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2422,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2423,128,2023_2024_Second_Regular,House,1/11/2024,HB2423 Introduced
HB2423,128,2023_2024_Second_Regular,House,2024-01-22,First Reading Complete
HB2423,128,2023_2024_Second_Regular,House,2024-01-23,Second Reading Complete
HB2423,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2423,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~RULES (Rules)
HB2424,128,2023_2024_Second_Regular,House,1/11/2024,HB2424 Introduced
HB2424,128,2023_2024_Second_Regular,,2024-02-29,Transmitted to Senate
HB2424,128,2023_2024_Second_Regular,,2024-04-01,Transmitted to House
HB2424,128,2023_2024_Second_Regular,,2024-04-02,Transmitted to Governor
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-07,First Reading Complete
HB2424,128,2023_2024_Second_Regular,House,2024-01-22,First Reading Complete
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-11,Second Reading Complete
HB2424,128,2023_2024_Second_Regular,House,2024-01-23,Second Reading Complete
HB2424,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~HHS (Health & Human Services)
HB2424,128,2023_2024_Second_Regular,House,2024-02-05,Reported DPA from House Committee~HHS (Health & Human Services)
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~HHS (Health and Human Services)
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-19,Reported DP from Senate Committee~HHS (Health and Human Services)
HB2424,128,2023_2024_Second_Regular,House,2024-01-22,Assigned to House Committee~RULES (Rules)
HB2424,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~RULES (Rules)
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-25,Reported PFC from Senate Committee~RULES (Rules)
HB2424,128,2023_2024_Second_Regular,House,2024-02-20,Committee of the Whole ~ DPA (Do pass amended)
HB2424,128,2023_2024_Second_Regular,House,2024-02-22,House Floor Motion - Motion to Ad COW
HB2424,128,2023_2024_Second_Regular,House,2024-02-22,Additional Committee of the Whole ~ DPA (Do pass amended)
HB2424,128,2023_2024_Second_Regular,House,2024-02-29,Passed Third Reading
HB2424,128,2023_2024_Second_Regular,Senate,2024-03-28,Committee of the Whole ~ DP (Do pass)
HB2424,128,2023_2024_Second_Regular,Senate,2024-04-01,Passed Third Reading
HB2424,128,2023_2024_Second_Regular,Executive,2024-04-08,Signed by Governor
HB2424,128,2023_2024_Second_Regular,Executive,2024-04-08,LAW - Chapter Number 95
HB2425,128,2023_2024_Second_Regular,House,1/11/2024,HB2425 Introduced
HB2425,128,2023_2024_Second_Regular,House,2024-01-17,First Reading Complete
HB2425,128,2023_2024_Second_Regular,House,2024-01-22,Second Reading Complete
HB2425,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~WM (Ways & Means)
HB2425,128,2023_2024_Second_Regular,House,2024-01-17,Assigned to House Committee~RULES (Rules)
HB2426,128,2023_2024_Second_Regular,House,1/11/2024,HB2426 Introduced
HB2426,128,2023_2024_Second_Regular,,2024-02-23,Transmitted to Senate
HB2426,128,2023_2024_Second_Regular,Senate,2024-03-04,First Reading Complete
HB2426,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2426,128,2023_2024_Second_Regular,Senate,2024-03-05,Second Reading Complete
HB2426,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2426,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2426,128,2023_2024_Second_Regular,House,2024-02-14,Reported DPA/SE from House Committee~TI (Transportation & Infrastructure)
HB2426,128,2023_2024_Second_Regular,Senate,2024-03-04,"Assigned to Senate Committee~TTMC (Transportation, Technology and Missing Children)"
HB2426,128,2023_2024_Second_Regular,Senate,2024-03-18,"Reported HELD from Senate Committee~TTMC (Transportation, Technology and Missing Children)"
HB2426,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~RULES (Rules)
HB2426,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2426,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2426,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DPA (Do pass amended)
HB2426,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2427,128,2023_2024_Second_Regular,House,1/11/2024,HB2427 Introduced
HB2427,128,2023_2024_Second_Regular,,2024-02-23,Transmitted to Senate
HB2427,128,2023_2024_Second_Regular,Senate,2024-02-29,First Reading Complete
HB2427,128,2023_2024_Second_Regular,House,2024-01-29,First Reading Complete
HB2427,128,2023_2024_Second_Regular,Senate,2024-03-04,Second Reading Complete
HB2427,128,2023_2024_Second_Regular,House,2024-01-30,Second Reading Complete
HB2427,128,2023_2024_Second_Regular,House,2024-01-29,Assigned to House Committee~GOV (Government)
HB2427,128,2023_2024_Second_Regular,House,2024-02-14,Reported DPA/SE from House Committee~GOV (Government)
HB2427,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~GOV (Government)
HB2427,128,2023_2024_Second_Regular,Senate,2024-03-13,Reported HELD from Senate Committee~GOV (Government)
HB2427,128,2023_2024_Second_Regular,Senate,2024-02-29,Assigned to Senate Committee~RULES (Rules)
HB2427,128,2023_2024_Second_Regular,House,2024-01-29,Assigned to House Committee~RULES (Rules)
HB2427,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2427,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DPA (Do pass amended)
HB2427,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2428,128,2023_2024_Second_Regular,House,1/11/2024,HB2428 Introduced
HB2428,128,2023_2024_Second_Regular,,2024-02-23,Transmitted to Senate
HB2428,128,2023_2024_Second_Regular,Senate,2024-02-28,First Reading Complete
HB2428,128,2023_2024_Second_Regular,House,2024-01-30,First Reading Complete
HB2428,128,2023_2024_Second_Regular,Senate,2024-02-29,Second Reading Complete
HB2428,128,2023_2024_Second_Regular,House,2024-01-31,Second Reading Complete
HB2428,128,2023_2024_Second_Regular,Senate,2024-02-28,Assigned to Senate Committee~GOV (Government)
HB2428,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~GOV (Government)
HB2428,128,2023_2024_Second_Regular,House,2024-02-07,Reported DPA from House Committee~GOV (Government)
HB2428,128,2023_2024_Second_Regular,Senate,2024-02-28,Assigned to Senate Committee~RULES (Rules)
HB2428,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~RULES (Rules)
HB2428,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2428,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DPA (Do pass amended)
HB2428,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
