bill_number,session_num,session,chamber,action_date,action
HB2216,127,2023_2024_First_Regular,Senate,2023-02-27,Assigned to Senate Committee~RULES (Rules)
HB2216,127,2023_2024_First_Regular,Senate,2023-03-13,Reported PFC from Senate Committee~RULES (Rules)
HB2216,127,2023_2024_First_Regular,House,2023-02-21,Passed Third Reading
HB2216,127,2023_2024_First_Regular,Senate,2023-04-11,Passed Third Reading
HB2216,127,2023_2024_First_Regular,Executive,2023-04-17,Signed by Governor
HB2216,127,2023_2024_First_Regular,Executive,2023-04-17,LAW - Chapter Number 60
HB2217,127,2023_2024_First_Regular,House,1/12/2023,HB2217 Introduced
HB2217,127,2023_2024_First_Regular,,2023-02-23,Transmitted to Senate
HB2217,127,2023_2024_First_Regular,Senate,2023-02-28,First Reading Complete
HB2217,127,2023_2024_First_Regular,House,2023-01-26,First Reading Complete
HB2217,127,2023_2024_First_Regular,Senate,2023-03-01,Second Reading Complete
HB2217,127,2023_2024_First_Regular,House,2023-01-30,Second Reading Complete
HB2217,127,2023_2024_First_Regular,House,2023-01-26,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
HB2217,127,2023_2024_First_Regular,House,2023-01-31,"Reported DPA/SE from House Committee~NREW (Natural Resources, Energy & Water)"
HB2217,127,2023_2024_First_Regular,Senate,2023-02-28,"Assigned to Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2217,127,2023_2024_First_Regular,Senate,2023-03-09,"Reported DPA from Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2217,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~RULES (Rules)
HB2217,127,2023_2024_First_Regular,House,2023-01-26,Assigned to House Committee~RULES (Rules)
HB2217,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2217,127,2023_2024_First_Regular,House,2023-02-22,Committee of the Whole ~ DPA (Do pass amended)
HB2217,127,2023_2024_First_Regular,House,2023-02-22,Passed Third Reading
HB2218,127,2023_2024_First_Regular,House,1/12/2023,HB2218 Introduced
HB2218,127,2023_2024_First_Regular,,2023-02-23,Transmitted to Senate
HB2218,127,2023_2024_First_Regular,,2023-06-12,Transmitted to House
HB2218,127,2023_2024_First_Regular,,2023-06-13,Transmitted to Governor
HB2218,127,2023_2024_First_Regular,Senate,2023-02-28,First Reading Complete
HB2218,127,2023_2024_First_Regular,House,2023-02-09,First Reading Complete
HB2218,127,2023_2024_First_Regular,Senate,2023-03-01,Second Reading Complete
HB2218,127,2023_2024_First_Regular,House,2023-02-13,Second Reading Complete
HB2218,127,2023_2024_First_Regular,House,2023-02-09,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
HB2218,127,2023_2024_First_Regular,House,2023-02-14,"Reported DPA/SE from House Committee~NREW (Natural Resources, Energy & Water)"
HB2218,127,2023_2024_First_Regular,Senate,2023-02-28,"Assigned to Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2218,127,2023_2024_First_Regular,Senate,2023-03-30,"Reported DPA from Senate Committee~NREW (Natural Resources, Energy and Water)"
HB2218,127,2023_2024_First_Regular,House,2023-02-09,Assigned to House Committee~RULES (Rules)
HB2218,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2218,127,2023_2024_First_Regular,Senate,2023-03-27,Assigned to Senate Committee~APPROP (Appropriations)
HB2218,127,2023_2024_First_Regular,Senate,2023-04-04,Reported DPA from Senate Committee~APPROP (Appropriations)
HB2218,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~RULES (Rules)
HB2218,127,2023_2024_First_Regular,Senate,2023-06-12,Reported PFC from Senate Committee~RULES (Rules)
HB2218,127,2023_2024_First_Regular,House,2023-02-22,Committee of the Whole ~ DPA (Do pass amended)
HB2218,127,2023_2024_First_Regular,House,2023-02-22,Passed Third Reading
HB2218,127,2023_2024_First_Regular,Senate,2023-06-12,Committee of the Whole ~ DP (Do pass)
HB2218,127,2023_2024_First_Regular,Senate,2023-06-12,Passed Third Reading
HB2218,127,2023_2024_First_Regular,Executive,2023-06-19,Signed by Governor
HB2218,127,2023_2024_First_Regular,Executive,2023-06-19,LAW - Chapter Number 173
HB2219,127,2023_2024_First_Regular,House,1/12/2023,HB2219 Introduced
HB2219,127,2023_2024_First_Regular,House,2023-06-12,First Reading Complete
HB2219,127,2023_2024_First_Regular,House,2023-06-12,Assigned to House Committee~RULES (Rules)
HB2220,127,2023_2024_First_Regular,House,1/12/2023,HB2220 Introduced
HB2220,127,2023_2024_First_Regular,House,2023-06-12,First Reading Complete
HB2220,127,2023_2024_First_Regular,House,2023-06-12,Assigned to House Committee~RULES (Rules)
HB2221,127,2023_2024_First_Regular,House,1/12/2023,HB2221 Introduced
HB2221,127,2023_2024_First_Regular,House,2023-06-12,First Reading Complete
HB2221,127,2023_2024_First_Regular,House,2023-06-12,Assigned to House Committee~RULES (Rules)
HB2222,127,2023_2024_First_Regular,House,1/12/2023,HB2222 Introduced
HB2222,127,2023_2024_First_Regular,House,2023-01-19,First Reading Complete
HB2222,127,2023_2024_First_Regular,House,2023-01-23,Second Reading Complete
HB2222,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2222,127,2023_2024_First_Regular,House,2023-02-01,Reported DP from House Committee~TI (Transportation & Infrastructure)
HB2222,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~APPROP (Appropriations)
HB2222,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~RULES (Rules)
HB2223,127,2023_2024_First_Regular,House,1/12/2023,HB2223 Introduced
HB2223,127,2023_2024_First_Regular,,2023-02-23,Transmitted to Senate
HB2223,127,2023_2024_First_Regular,,2023-03-30,Transmitted to House
HB2223,127,2023_2024_First_Regular,,2023-04-04,Transmitted to Governor
HB2223,127,2023_2024_First_Regular,Senate,2023-02-28,First Reading Complete
HB2223,127,2023_2024_First_Regular,House,2023-01-19,First Reading Complete
HB2223,127,2023_2024_First_Regular,Senate,2023-03-01,Second Reading Complete
HB2223,127,2023_2024_First_Regular,House,2023-01-23,Second Reading Complete
HB2223,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~COM (Commerce)
HB2223,127,2023_2024_First_Regular,House,2023-02-14,Reported DPA from House Committee~COM (Commerce)
HB2223,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~COM (Commerce)
HB2223,127,2023_2024_First_Regular,Senate,2023-03-08,Reported DP from Senate Committee~COM (Commerce)
HB2223,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~RULES (Rules)
HB2223,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2223,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~RULES (Rules)
HB2223,127,2023_2024_First_Regular,Senate,2023-03-13,Reported PFC from Senate Committee~RULES (Rules)
HB2223,127,2023_2024_First_Regular,House,2023-02-22,Committee of the Whole ~ DPA (Do pass amended)
HB2223,127,2023_2024_First_Regular,House,2023-02-22,Passed Third Reading
HB2223,127,2023_2024_First_Regular,Senate,2023-03-30,Passed Third Reading
HB2223,127,2023_2024_First_Regular,Executive,2023-04-06,Signed by Governor
HB2223,127,2023_2024_First_Regular,Executive,2023-04-06,LAW - Chapter Number 25
HB2224,127,2023_2024_First_Regular,House,1/12/2023,HB2224 Introduced
HB2224,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2224,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2224,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~ED (Education)
HB2224,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~APPROP (Appropriations)
HB2224,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2225,127,2023_2024_First_Regular,House,1/12/2023,HB2225 Introduced
HB2225,127,2023_2024_First_Regular,,2023-02-21,Transmitted to Senate
HB2225,127,2023_2024_First_Regular,,2023-04-05,Transmitted to House
HB2225,127,2023_2024_First_Regular,,2023-04-06,Transmitted to Governor
HB2225,127,2023_2024_First_Regular,Senate,2023-02-28,First Reading Complete
HB2225,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2225,127,2023_2024_First_Regular,Senate,2023-03-01,Second Reading Complete
HB2225,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2225,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~GOV (Government)
HB2225,127,2023_2024_First_Regular,House,2023-02-01,Reported DP from House Committee~GOV (Government)
HB2225,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~COM (Commerce)
HB2225,127,2023_2024_First_Regular,Senate,2023-03-08,Reported DP from Senate Committee~COM (Commerce)
HB2225,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2225,127,2023_2024_First_Regular,House,2023-02-13,Reported C&P from House Committee~RULES (Rules)
HB2225,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~RULES (Rules)
HB2225,127,2023_2024_First_Regular,Senate,2023-03-13,Reported PFC from Senate Committee~RULES (Rules)
HB2225,127,2023_2024_First_Regular,House,2023-02-21,Passed Third Reading
HB2225,127,2023_2024_First_Regular,Senate,2023-04-05,Passed Third Reading
HB2225,127,2023_2024_First_Regular,Executive,2023-04-07,Signed by Governor
HB2225,127,2023_2024_First_Regular,Executive,2023-04-07,LAW - Chapter Number 28
HB2226,127,2023_2024_First_Regular,House,1/12/2023,HB2226 Introduced
HB2226,127,2023_2024_First_Regular,,2023-03-02,Transmitted to Senate
HB2226,127,2023_2024_First_Regular,Senate,2023-03-13,First Reading Complete
HB2226,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2226,127,2023_2024_First_Regular,Senate,2023-03-14,Second Reading Complete
HB2226,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2226,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~JUD (Judiciary)
HB2226,127,2023_2024_First_Regular,House,2023-02-01,Reported DPA from House Committee~JUD (Judiciary)
HB2226,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~JUD (Judiciary)
HB2226,127,2023_2024_First_Regular,Senate,2023-03-23,Reported DP from Senate Committee~JUD (Judiciary)
HB2226,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~APPROP (Appropriations)
HB2226,127,2023_2024_First_Regular,House,2023-02-08,Reported DP from House Committee~APPROP (Appropriations)
HB2226,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~APPROP (Appropriations)
HB2226,127,2023_2024_First_Regular,Senate,2023-03-28,Reported DP from Senate Committee~APPROP (Appropriations)
HB2226,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~RULES (Rules)
HB2226,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2226,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2226,127,2023_2024_First_Regular,House,2023-03-01,Committee of the Whole ~ DPA (Do pass amended)
HB2226,127,2023_2024_First_Regular,House,2023-03-01,Passed Third Reading
HB2227,127,2023_2024_First_Regular,House,1/12/2023,HB2227 Introduced
HB2227,127,2023_2024_First_Regular,,2023-03-07,Transmitted to Senate
HB2227,127,2023_2024_First_Regular,Senate,2023-03-13,First Reading Complete
HB2227,127,2023_2024_First_Regular,House,2023-01-17,First Reading Complete
HB2227,127,2023_2024_First_Regular,Senate,2023-03-14,Second Reading Complete
HB2227,127,2023_2024_First_Regular,House,2023-01-18,Second Reading Complete
HB2227,127,2023_2024_First_Regular,House,2023-01-17,Assigned to House Committee~HHS (Health & Human Services)
HB2227,127,2023_2024_First_Regular,House,2023-02-13,Reported DPA/SE from House Committee~HHS (Health & Human Services)
HB2227,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~HHS (Health and Human Services)
HB2227,127,2023_2024_First_Regular,Senate,2023-03-21,Reported DP from Senate Committee~HHS (Health and Human Services)
HB2227,127,2023_2024_First_Regular,House,2023-01-17,Assigned to House Committee~RULES (Rules)
HB2227,127,2023_2024_First_Regular,House,2023-02-27,Reported C&P from House Committee~RULES (Rules)
HB2227,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~APPROP (Appropriations)
HB2227,127,2023_2024_First_Regular,Senate,2023-04-04,Reported DPA from Senate Committee~APPROP (Appropriations)
HB2227,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~RULES (Rules)
HB2227,127,2023_2024_First_Regular,House,2023-03-01,Committee of the Whole ~ DPA (Do pass amended)
HB2227,127,2023_2024_First_Regular,House,2023-03-07,Passed Third Reading
HB2228,127,2023_2024_First_Regular,House,1/12/2023,HB2228 Introduced
HB2228,127,2023_2024_First_Regular,,2023-03-07,Transmitted to Senate
HB2228,127,2023_2024_First_Regular,,2023-04-12,Transmitted to House
HB2228,127,2023_2024_First_Regular,,2023-04-13,Transmitted to Governor
HB2228,127,2023_2024_First_Regular,Senate,2023-03-14,First Reading Complete
HB2228,127,2023_2024_First_Regular,House,2023-01-23,First Reading Complete
HB2228,127,2023_2024_First_Regular,Senate,2023-03-15,Second Reading Complete
HB2228,127,2023_2024_First_Regular,House,2023-01-24,Second Reading Complete
HB2228,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~COM (Commerce)
HB2228,127,2023_2024_First_Regular,House,2023-02-07,Reported DPA/SE from House Committee~COM (Commerce)
HB2228,127,2023_2024_First_Regular,Senate,2023-03-14,Assigned to Senate Committee~COM (Commerce)
HB2228,127,2023_2024_First_Regular,Senate,2023-03-22,Reported DP from Senate Committee~COM (Commerce)
HB2228,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RULES (Rules)
HB2228,127,2023_2024_First_Regular,House,2023-02-27,Reported C&P from House Committee~RULES (Rules)
HB2228,127,2023_2024_First_Regular,Senate,2023-03-14,Assigned to Senate Committee~RULES (Rules)
HB2228,127,2023_2024_First_Regular,Senate,2023-03-27,Reported PFC from Senate Committee~RULES (Rules)
HB2228,127,2023_2024_First_Regular,House,2023-03-01,Committee of the Whole ~ DPA (Do pass amended)
HB2228,127,2023_2024_First_Regular,House,2023-03-07,Passed Third Reading
HB2228,127,2023_2024_First_Regular,Senate,2023-04-12,Passed Third Reading
HB2228,127,2023_2024_First_Regular,Executive,2023-04-18,Signed by Governor
HB2228,127,2023_2024_First_Regular,Executive,2023-04-18,LAW - Chapter Number 80
HB2229,127,2023_2024_First_Regular,House,1/12/2023,HB2229 Introduced
HB2229,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2229,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2229,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2229,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2230,127,2023_2024_First_Regular,House,1/12/2023,HB2230 Introduced
HB2230,127,2023_2024_First_Regular,,2023-02-23,Transmitted to Senate
HB2230,127,2023_2024_First_Regular,,2023-04-12,Transmitted to House
HB2230,127,2023_2024_First_Regular,,2023-04-13,Transmitted to Governor
HB2230,127,2023_2024_First_Regular,Senate,2023-02-28,First Reading Complete
HB2230,127,2023_2024_First_Regular,House,2023-01-19,First Reading Complete
HB2230,127,2023_2024_First_Regular,Senate,2023-03-01,Second Reading Complete
HB2230,127,2023_2024_First_Regular,House,2023-01-23,Second Reading Complete
HB2230,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~RA (Regulatory Affairs)
HB2230,127,2023_2024_First_Regular,House,2023-02-08,Reported DP from House Committee~RA (Regulatory Affairs)
HB2230,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~JUD (Judiciary)
HB2230,127,2023_2024_First_Regular,Senate,2023-03-09,Reported DP from Senate Committee~JUD (Judiciary)
HB2230,127,2023_2024_First_Regular,House,2023-01-19,Assigned to House Committee~RULES (Rules)
HB2230,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2230,127,2023_2024_First_Regular,Senate,2023-02-28,Assigned to Senate Committee~RULES (Rules)
HB2230,127,2023_2024_First_Regular,Senate,2023-03-20,Reported PFC from Senate Committee~RULES (Rules)
HB2230,127,2023_2024_First_Regular,House,2023-02-22,Committee of the Whole ~ DP (Do pass)
HB2230,127,2023_2024_First_Regular,House,2023-02-22,Passed Third Reading
HB2230,127,2023_2024_First_Regular,Senate,2023-04-12,Passed Third Reading
HB2230,127,2023_2024_First_Regular,Executive,2023-04-18,Signed by Governor
HB2230,127,2023_2024_First_Regular,Executive,2023-04-18,LAW - Chapter Number 82
HB2231,127,2023_2024_First_Regular,House,1/12/2023,HB2231 Introduced
HB2231,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2231,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2231,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2231,127,2023_2024_First_Regular,House,2023-02-08,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2231,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2231,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2232,127,2023_2024_First_Regular,House,1/12/2023,HB2232 Introduced
HB2232,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2232,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2232,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2232,127,2023_2024_First_Regular,House,2023-02-16,Reported DPA/SE from House Committee~MOE (Municipal Oversight & Elections)
HB2232,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2232,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2233,127,2023_2024_First_Regular,House,1/12/2023,HB2233 Introduced
HB2233,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2233,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2233,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2233,127,2023_2024_First_Regular,House,2023-02-01,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2233,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2233,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2234,127,2023_2024_First_Regular,House,1/12/2023,HB2234 Introduced
HB2234,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2234,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2234,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2234,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~APPROP (Appropriations)
HB2234,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2235,127,2023_2024_First_Regular,House,1/12/2023,HB2235 Introduced
HB2235,127,2023_2024_First_Regular,House,2023-01-23,First Reading Complete
HB2235,127,2023_2024_First_Regular,House,2023-01-24,Second Reading Complete
HB2235,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~ED (Education)
HB2235,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~APPROP (Appropriations)
HB2235,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RULES (Rules)
HB2236,127,2023_2024_First_Regular,House,1/12/2023,HB2236 Introduced
HB2236,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2236,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2236,127,2023_2024_First_Regular,House,2023-01-18,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2236,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2237,127,2023_2024_First_Regular,House,1/12/2023,HB2237 Introduced
HB2237,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2237,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2237,127,2023_2024_First_Regular,House,2023-01-18,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
HB2237,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2238,127,2023_2024_First_Regular,House,1/12/2023,HB2238 Introduced
HB2238,127,2023_2024_First_Regular,House,2023-01-23,First Reading Complete
HB2238,127,2023_2024_First_Regular,House,2023-01-24,Second Reading Complete
HB2238,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~ED (Education)
HB2238,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~APPROP (Appropriations)
HB2238,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RULES (Rules)
HB2239,127,2023_2024_First_Regular,House,1/12/2023,HB2239 Introduced
HB2239,127,2023_2024_First_Regular,House,2023-01-23,First Reading Complete
HB2239,127,2023_2024_First_Regular,House,2023-01-24,Second Reading Complete
HB2239,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~ED (Education)
HB2239,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RULES (Rules)
HB2240,127,2023_2024_First_Regular,House,1/12/2023,HB2240 Introduced
HB2240,127,2023_2024_First_Regular,House,2023-01-23,First Reading Complete
HB2240,127,2023_2024_First_Regular,House,2023-01-24,Second Reading Complete
HB2240,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RA (Regulatory Affairs)
HB2240,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~COM (Commerce)
HB2240,127,2023_2024_First_Regular,House,2023-01-23,Assigned to House Committee~RULES (Rules)
HB2241,127,2023_2024_First_Regular,House,1/12/2023,HB2241 Introduced
HB2241,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2241,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2241,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2241,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2242,127,2023_2024_First_Regular,House,1/12/2023,HB2242 Introduced
HB2242,127,2023_2024_First_Regular,,2023-03-07,Transmitted to Senate
HB2242,127,2023_2024_First_Regular,Senate,2023-03-13,First Reading Complete
HB2242,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2242,127,2023_2024_First_Regular,Senate,2023-03-14,Second Reading Complete
HB2242,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2242,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~WM (Ways & Means)
HB2242,127,2023_2024_First_Regular,House,2023-02-15,Reported DPA/SE from House Committee~WM (Ways & Means)
HB2242,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~FIN (Finance)
HB2242,127,2023_2024_First_Regular,Senate,2023-03-20,Reported DP from Senate Committee~FIN (Finance)
HB2242,127,2023_2024_First_Regular,Senate,2023-03-13,Assigned to Senate Committee~RULES (Rules)
HB2242,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2242,127,2023_2024_First_Regular,House,2023-02-21,Reported C&P from House Committee~RULES (Rules)
HB2242,127,2023_2024_First_Regular,House,2023-03-01,Committee of the Whole ~ DPA (Do pass amended)
HB2242,127,2023_2024_First_Regular,House,2023-03-07,Passed Third Reading
HB2243,127,2023_2024_First_Regular,House,1/12/2023,HB2243 Introduced
HB2243,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2243,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2243,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~HHS (Health & Human Services)
HB2243,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~COM (Commerce)
HB2243,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2244,127,2023_2024_First_Regular,House,1/12/2023,HB2244 Introduced
HB2244,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2244,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2244,127,2023_2024_First_Regular,House,2023-01-18,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
HB2244,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2245,127,2023_2024_First_Regular,House,1/12/2023,HB2245 Introduced
HB2245,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2245,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2245,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~HHS (Health & Human Services)
HB2245,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~COM (Commerce)
HB2245,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2246,127,2023_2024_First_Regular,House,1/12/2023,HB2246 Introduced
HB2246,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2246,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2246,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~HHS (Health & Human Services)
HB2246,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~APPROP (Appropriations)
HB2246,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2247,127,2023_2024_First_Regular,House,1/12/2023,HB2247 Introduced
HB2247,127,2023_2024_First_Regular,House,2023-01-25,First Reading Complete
HB2247,127,2023_2024_First_Regular,House,2023-01-26,Second Reading Complete
HB2247,127,2023_2024_First_Regular,House,2023-01-25,Assigned to House Committee~MAPS (Military Affairs & Public Safety)
HB2247,127,2023_2024_First_Regular,House,2023-01-25,Assigned to House Committee~RULES (Rules)
HB2248,127,2023_2024_First_Regular,House,1/12/2023,HB2248 Introduced
HB2248,127,2023_2024_First_Regular,House,2023-01-26,First Reading Complete
HB2248,127,2023_2024_First_Regular,House,2023-01-30,Second Reading Complete
HB2248,127,2023_2024_First_Regular,House,2023-01-26,Assigned to House Committee~RA (Regulatory Affairs)
HB2248,127,2023_2024_First_Regular,House,2023-01-26,Assigned to House Committee~RULES (Rules)
HB2249,127,2023_2024_First_Regular,House,1/12/2023,HB2249 Introduced
HB2249,127,2023_2024_First_Regular,House,2023-01-25,First Reading Complete
HB2249,127,2023_2024_First_Regular,House,2023-01-26,Second Reading Complete
HB2249,127,2023_2024_First_Regular,House,2023-01-25,Assigned to House Committee~HHS (Health & Human Services)
HB2249,127,2023_2024_First_Regular,House,2023-01-25,Assigned to House Committee~RULES (Rules)
HB2250,127,2023_2024_First_Regular,House,1/12/2023,HB2250 Introduced
HB2250,127,2023_2024_First_Regular,House,2023-01-18,First Reading Complete
HB2250,127,2023_2024_First_Regular,House,2023-01-19,Second Reading Complete
HB2250,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~HHS (Health & Human Services)
HB2250,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~COM (Commerce)
HB2250,127,2023_2024_First_Regular,House,2023-01-18,Assigned to House Committee~RULES (Rules)
HB2251,127,2023_2024_First_Regular,House,1/12/2023,HB2251 Introduced
HB2251,127,2023_2024_First_Regular,,2023-03-01,Transmitted to Senate
HB2251,127,2023_2024_First_Regular,,2023-06-12,Transmitted to House
