bill_id,term,session,title,commem
SB0189,2023_2024,2023-2024-RS,Authorizing state and local law enforcement agencies to receive files and information about an applicant from other agencies that received an application for employment from the applicant or conducted an employment background investigation on the applicant.,0
SB0190,2023_2024,2023-2024-RS,"House Substitute for SB 190 by Committee on Judiciary - Requiring persons who file lawsuits for wrongful conviction compensation to prove additional information, changing the compensation rates to daily rates instead of yearly rates and limiting housing assistance to such persons.",0
SB0191,2023_2024,2023-2024-RS,"Establishing requirements for the involuntary discharge or transfer of a resident in an adult residential care facility, the right to appeal such discharge or transfer and a process for such appeal.",0
SB0192,2023_2024,2023-2024-RS,"Providing for payment plans and waiver of fines for traffic fines and court costs, expanding the eligibility for restricted driving privileges, removing and delaying payment for certain fees and eliminating reinstatement of certain fees.",0
SB0193,2023_2024,2023-2024-RS,Enacting the reduce armed violence act to increase the criminal penalties for certain violations of criminal possession of a weapon by a convicted felon that involve firearms.,0
SB0194,2023_2024,2023-2024-RS,Requiring hospital district board members to be qualified electors of the county where the hospital is located or any adjacent county.,0
SB0195,2023_2024,2023-2024-RS,Authorizing the children's cabinet to form a 501(c)(3) for fundraising for the Dolly Parton imagination library book gifting program.,0
SB0196,2023_2024,2023-2024-RS,Reinstating transfers to the local ad valorem tax reduction fund (LAVTRF).,0
SB0197,2023_2024,2023-2024-RS,Allowing voters to register on election day.,0
SB0198,2023_2024,2023-2024-RS,Providing a postretirement cost-of-living adjustment for certain KPERS retirants.,0
SB0199,2023_2024,2023-2024-RS,"Authorizing the state banking board to deny, suspend or revoke a charter of a fiduciary financial institution in certain circumstances, requiring fiduciary financial institutions to purchase a surety bond and establishing a civil money penalty for violations of the technology-enabled fiduciary financial institutions act.",0
SB0200,2023_2024,2023-2024-RS,Limiting the number of terms a legislator may serve as speaker of the house of representatives or president of the senate.,0
SB0201,2023_2024,2023-2024-RS,Prohibiting the expenditure of state moneys for the production or performance of drag shows for which minors are the primary audience.,0
SB0202,2023_2024,2023-2024-RS,Enacting the Kansas ranked-choice voting act to establish the use of the ranked-choice method of voting for elections in this state.,0
SB0203,2023_2024,2023-2024-RS,"Enacting the Kansas campus restoration act to address deferred maintenance at state educational institutions, establishing the Kansas campus restoration fund in the state treasury and authorizing certain transfers from the state general fund to such fund.",0
SB0204,2023_2024,2023-2024-RS,"Replacing the definition of ""charitable beneficiaries"" with ""qualified charities"" in the technology-enabled fiduciary financial institutions act.",0
SB0205,2023_2024,2023-2024-RS,Authorizing certain water rights in a water bank to participate in multi-year flex accounts on a temporary basis.,0
SB0206,2023_2024,2023-2024-RS,"Enacting the medical autonomy/accessibility and truth act to remove certain provisions regarding abortion from the no taxpayer funding for abortion act, the woman's-right-to-know act and the pain-capable unborn child act to allow for insurance coverage for abortions, provide tax benefits for abortion-related services and remove inaccurate statements regarding the risks of abortion.",0
SB0207,2023_2024,2023-2024-RS,Requiring policies for and establishing restrictions on school districts with regard to the use of an individual's pronouns if such pronouns differ from the individual's biological sex.,0
SB0208,2023_2024,2023-2024-RS,House Substitute for SB 208 by Committee on Elections - Amending provisions relating to the governmental ethics commission's authority to investigate and enforce the campaign finance act and limitations on the receipt and expenditure of contributions.,0
SB0209,2023_2024,2023-2024-RS,Requiring all advance voting ballots be returned by 7 p.m. on election day.,0
SB0210,2023_2024,2023-2024-RS,Allowing nonpartisan candidates for office to include such candidate's political party affiliation on the ballot with the candidate's name.,0
SB0211,2023_2024,2023-2024-RS,Abolishing the death penalty and creating the crime of aggravated murder.,0
SB0212,2023_2024,2023-2024-RS,Permitting an ambulance to operate with one emergency medical service provider in rural counties.,0
SB0213,2023_2024,2023-2024-RS,"Requiring healthcare providers to charge the same amount for medical record requests related to a patient's social security disability, workers' compensation, medical malpractice or personal injury claims whether requested by a patient or the patient's legal representative.",0
SB0214,2023_2024,2023-2024-RS,"Prohibiting public utilities from recovering any dues, donations or contributions to any charitable or social organization or entity through customer rates.",0
SB0215,2023_2024,2023-2024-RS,"Establishing the Kansas rail safety improvement act, providing for safety requirements for railroad operations and crossings and allowing for the transfer of title for abandoned railroad tracks to cities and counties.",0
SB0216,2023_2024,2023-2024-RS,Adding possession or using a firearm during the commission of certain drug crimes to the crime of criminal use of weapons and creating a special sentencing rule of presumptive imprisonment for violations thereof.,0
SB0217,2023_2024,2023-2024-RS,"Including the conduct of utilizing any electronic tracking system or acquiring tracking information to determine the targeted persons location, movement or travel patterns in the crime of stalking when done as part of an unlawful course of conduct and authorizing orders to prohibit such conduct under the Kansas family law code, the revised Kansas code for care of children, the protection from abuse act and the protection from stalking, sexual assault or human trafficking act and increasing the time of an initial restraining order and possible extensions issued in a protection from abuse order or a protection from stalking, sexual assault or human trafficking order.",0
SB0218,2023_2024,2023-2024-RS,Requiring county election officers to assign registered voters whose residence has no corresponding mailing address to the voting precinct where the residence of such voter is located.,0
SB0219,2023_2024,2023-2024-RS,Substitute for SB 219 by Committee on Health and Human Services - Expanding eligibility for rural emergency hospital licensure to facilities that meet criteria between 2015 and 2020.,0
SB0220,2023_2024,2023-2024-RS,Establishing uniform requirements for all advance voting ballot envelopes.,0
SB0221,2023_2024,2023-2024-RS,"Amending statutes concerning election officials, election crimes and election procedures.",0
SB0222,2023_2024,2023-2024-RS,Removing liability protections from online platforms and requiring certain wireless communication devices to have a default setting notifying parents of application downloads.,0
SB0223,2023_2024,2023-2024-RS,"Changing the candidate filing deadline and the primary election date to two months earlier than current law, increasing campaign contribution limits and modifying restrictions on campaign activities during legislative sessions.",0
SB0224,2023_2024,2023-2024-RS,"Enacting the Kansas protection of pensions and businesses against ideological interference act, relating to ideological boycotts involving environmental, social or governance standards, requiring KPERS to divest from and prohibiting state contracts or the deposit of state moneys with entities engaged in such boycotts as determined by the state treasurer and prohibiting discriminatory practices in the financial services industry based on such boycotts.",0
SB0225,2023_2024,2023-2024-RS,Establishing the KanCare bridge to a healthy Kansas program to expand Medicaid eligibility.,0
SB0226,2023_2024,2023-2024-RS,Authorizing educational agencies to disclose student data for the purpose of conducting research contracted for by an educational agency.,0
SB0227,2023_2024,2023-2024-RS,Allowing a retailer to retain the state rate of sales and compensating use tax from movie ticket sales and concession sales.,0
SB0228,2023_2024,2023-2024-RS,"Requiring the secretary for aging and disability services to reimburse counties for certain costs when a person is in a county jail awaiting examination, evaluation or treatment for competency, modernizing statutes concerning county jails, removing the requirement that every county shall have a jail, modifying procedures used when district courts commit prisoners to jail in another county and when counties contract with city jails to keep prisoners and requiring a medical examination before certain United States prisoners or city prisoners are taken into custody of a county jail.",0
SB0229,2023_2024,2023-2024-RS,"House Substitute for SB 229 by Committee on Legislative Modernization - Creating the legislative compensation commission, prescribing powers and duties of the commission and the legislature, establishing the rate of pay for statewide elected officials based on the salary for members of Congress and establishing the rate of pay for judges and justices based on the salary for district judges of the United States.",0
SB0230,2023_2024,2023-2024-RS,"Enacting the Kansas thrift savings plan act and establishing terms, conditions, requirements, membership elections, accounts, benefits, contributions and distributions related to such act.",0
SB0231,2023_2024,2023-2024-RS,Providing postsecondary tuition assistance to certain children of qualifying public school teachers.,0
SB0232,2023_2024,2023-2024-RS,House Substitute for Substitute for SB 232 by Committee on Judiciary - Providing for child support orders for unborn children from the date of conception.,0
SB0233,2023_2024,2023-2024-RS,"House Substitute for SB 233 by Committee on Health and Human Services - Enacting the forbidding abuse child transitions act, restricting use of state funds to promote gender transitioning, prohibiting healthcare providers from treating children whose gender identity is inconsistent with the child's sex, authorizing a civil cause of action against healthcare providers for providing such treatments, requiring professional discipline against a healthcare provider who performs such treatment, prohibiting professional liability insurance from covering damages for healthcare providers that provide gender transition treatment to children and adding violation of the act to the definition of unprofessional conduct for physicians and nurses.",0
SB0234,2023_2024,2023-2024-RS,Prohibiting governmental entities from sharing or transmitting social care information into a closed loop referral system.,0
SB0235,2023_2024,2023-2024-RS,Expanding limitations to third-party access to provider network contracts and discounts unless certain criteria are met and prohibitions on payment method restrictions and limitations on certain transaction fees from dental services to all healthcare services.,0
SB0236,2023_2024,2023-2024-RS,Requiring drug manufacturers to provide pricing under the federal 340B drug pricing program to pharmacies that enter into contractual agreements with entities covered under the 340B program and prohibiting pharmacy benefits managers from denying patients the freedom to use the pharmacy and healthcare provider of such patient's choice.,0
SB0237,2023_2024,2023-2024-RS,"Requiring a criminal conviction for civil asset forfeiture and proof beyond a reasonable doubt that property is subject to forfeiture, remitting proceeds to the state general fund and requiring law enforcement agencies to make forfeiture reports more frequently.",0
SB0238,2023_2024,2023-2024-RS,Increasing criminal penalties on drug-related crimes when the drug is fentanyl and creating special sentencing rules for mandatory imprisonment and additional terms of imprisonment for drug-related crimes when the drug is fentanyl or is attractive to minors because of its appearance or packaging.,0
SB0239,2023_2024,2023-2024-RS,Providing that certain witnesses shall have the right to be accompanied by a support person during testimony and may be accompanied by a certified critical incident response therapy K9 team.,0
SB0240,2023_2024,2023-2024-RS,"Amending the crime of aggravated endangering a child to increase the criminal penalties in certain environments where any person is distributing, possessing with intent to distribute, manufacturing or attempting to manufacture fentanyl-related controlled substances.",0
SB0241,2023_2024,2023-2024-RS,Requiring certain records and files to be automatically expunged from a juvenile's record.,0
SB0242,2023_2024,2023-2024-RS,Enacting the cold case homicide victims' families' rights act to provide for a system for reviewing the case files of cold case homicides upon written application by certain persons.,0
SB0243,2023_2024,2023-2024-RS,Providing requirements and procedures for settlement agreements involving a minor.,0
SB0244,2023_2024,2023-2024-RS,"House Substitute for SB 244 by Committee on Judiciary - Updating the Kansas general corporation code, the business entity transactions act, the business entity standard treatment act, the Kansas revised uniform limited partnership act and the Kansas uniform partnership act.",0
SB0245,2023_2024,2023-2024-RS,"Enacting the commercial financing disclosure act, requiring certain disclosures when making commercial financing product transactions, requiring registration with state bank commissioner, obtaining a surety bond, providing for civil penalties and rules and regulations by the commissioner and authorizing enforcement of such act by the attorney general.",0
SB0246,2023_2024,2023-2024-RS,"Defining in-state and interstate practitioners under the Kansas telemedicine act, establishing certain standards of care, requiring certain insurance coverage of in-state telemedicine services and establishing the Kansas telehealth advisory committee.",0
SB0247,2023_2024,2023-2024-RS,Providing a sales tax exemption for purchases by a not-for-profit corporation operating a community theater.,0
SB0248,2023_2024,2023-2024-RS,Providing sales tax exemptions for certain food and food ingredients and for the construction or repair of buildings used for human habitation by the Kansas state school for the blind and the Kansas state school for the deaf and repealing the state rate reduction for sales of certain food and food ingredients.,0
SB0249,2023_2024,2023-2024-RS,"Substitute for SB 249 by Committee on Federal and State Affairs - Providing for the filling of a vacancy in the office of state treasurer, commissioner of insurance or lieutenant governor by appointment of a person of the same political party as the incumbent office holder and making such appointment subject to senate confirmation.",0
SB0250,2023_2024,2023-2024-RS,Removing state department fees for concealed-carry licenses.,0
SB0251,2023_2024,2023-2024-RS,"Providing sampling rules for alcoholic liquor and cereal malt beverages for spirits distributors, wine distributors and beer distributors in regard to the amount of products used for samples for distributors, retailers and club and drinking establishment licensees.",0
SB0252,2023_2024,2023-2024-RS,Providing for exemptions from property tax and sales tax for certain businesses competing against governmental entities.,0
SB0253,2023_2024,2023-2024-RS,"Authorizing home delivery by licensed retailers, licensed clubs and drinking establishments and restaurants and third-party delivery services.",0
SB0254,2023_2024,2023-2024-RS,Substitute for SB 254 by Committee on Federal and State Affairs - Providing for the filling of a vacancy in the office of United States senator by appointment of a person of the same political party as the incumbent office holder and making such appointment subject to senate confirmation.,0
SB0255,2023_2024,2023-2024-RS,Requiring school districts to provide separate accommodations for students of each biological sex on overnight school sponsored trips.,0
SB0256,2023_2024,2023-2024-RS,Providing KPERS 3 members an additional interest credit of 1% for calendar year 2023.,0
SB0257,2023_2024,2023-2024-RS,Requiring that closed captioning be enabled on televisions and television receivers in public areas of places of public accommodation.,0
SB0258,2023_2024,2023-2024-RS,Enacting the act against abusive access litigation to create a civil action for determining whether litigation that alleges any access violation under the Americans with disabilities act or similar law constitutes abusive litigation and authorize penalties for such abusive litigation.,0
SB0259,2023_2024,2023-2024-RS,"Prohibiting the use of ballot copies for purposes of any audit or recount of an election, setting a 7:00 p.m. deadline for receipt of advance mail ballots, requiring the use of paper ballots and hand counting, establishing legislative oversight, requiring that certain ballot records and all election records be publicly available and mandating use of a uniform paper for ballot printing.",0
SB0260,2023_2024,2023-2024-RS,"Prohibiting remote ballot boxes, providing for reporting and publication of voting results and public access to voting records and materials, limiting advance voting provisions and requiring receipt of advance voting ballots by election day, limiting the size of precincts, making the general election a state holiday, providing that the sheriff has sole jurisdiction for and shall provide security at voting places, establishing the authority of the legislature over elections with preeminence over rules and regulations of the secretary of state and federal election law and making certain election crimes felonies.",0
SB0261,2023_2024,2023-2024-RS,Authorizing appeals from certain decisions related to a citizen-initiated grand jury.,0
SB0262,2023_2024,2023-2024-RS,"Requiring voting and vote tabulation by hand and prohibiting electronic poll books or electronic or electromechanical voting or tabulation systems after January 1, 2024, mandating legislative approval of certain election matters and providing for the reporting of vote counts to the secretary of state and publication of the vote counts by the secretary.",0
SB0263,2023_2024,2023-2024-RS,Requiring director of property valuation appraiser directives be established by rules and regulations.,0
SB0264,2023_2024,2023-2024-RS,Increasing the income tax credit amount for household and dependent care expenses.,0
SB0265,2023_2024,2023-2024-RS,Requiring a person convicted of an offense that resulted in the incapacitation or death of a victim who is the parent or guardian of a minor child to pay restitution in the form of child support and increasing the criminal penalties for repeat violations of a protective order.,0
SB0266,2023_2024,2023-2024-RS,Requiring law enforcement officers investigating alleged domestic violence to give certain notices to victims and conduct a lethality assessment.,0
SB0267,2023_2024,2023-2024-RS,Defining primary aggressor for domestic violence purposes and requiring law enforcement policies to direct that arrest is the preferred response only with respect to the primary aggressor.,0
SB0268,2023_2024,2023-2024-RS,Eliminating the statutory qualifications listed for the chief inspector for boiler safety appointed by the state fire marshal.,0
SB0269,2023_2024,2023-2024-RS,"Exempting charitable raffle prizes of alcoholic liquor and cereal malt beverages from the Kansas liquor control act, the club and drinking establishment act and the Kansas cereal malt beverage act.",0
SB0270,2023_2024,2023-2024-RS,Including acts that occur in the course of the taking of property in the crimes of robbery and aggravated robbery.,0
SB0271,2023_2024,2023-2024-RS,"House Substitute for SB 271 by Committee on Commerce, Labor and Economic Development - Prohibiting governmental agencies from acquiring critical components of drone technology from countries of concern and prohibiting state-level agencies from procuring final or finished goods or services from countries of concern.",0
SB0272,2023_2024,2023-2024-RS,Increasing the transfer from the state highway fund to the public use general aviation airport development fund.,0
SB0273,2023_2024,2023-2024-RS,Eliminating the zoning and planning authority for cities in the three-mile area extending from the city boundaries.,0
SB0274,2023_2024,2023-2024-RS,Requiring the use of the cost approach for special purpose property for property tax valuation purposes.,0
SB0275,2023_2024,2023-2024-RS,"Changing the total amount credited to the state gaming revenues fund, increasing the transfer of moneys from such fund to the correctional institutions building fund and decreasing the transfer of moneys to the state economic development initiatives fund.",0
SB0276,2023_2024,2023-2024-RS,"Specifying the delta-9 tetrahydrocannabinol concentration amount for final hemp products and allowing certain hemp products to be manufactured, marketed, sold or distributed.",0
SB0277,2023_2024,2023-2024-RS,Providing for the regulation of supplemental nursing services agencies by the secretary for aging and disability services.,0
SB0278,2023_2024,2023-2024-RS,"Requiring public utilities to report information regarding customer assistance programs, account delinquencies and disconnections.",0
SB0279,2023_2024,2023-2024-RS,Granting law enforcement officials access to the prescription monitoring program database without a warrant and replacing the member of the program advisory committee representing the Kansas bureau of investigation with the attorney general or the attorney general's designee.,0
SB0280,2023_2024,2023-2024-RS,"Modifying self-defense and use of force provisions related to the initial aggressor standard, changing immunity from criminal prosecution and civil action to an affirmative defense and requiring reporting and publication of certain data related to use of force cases by the Kansas bureau of investigation and the judicial administrator.",0
SB0281,2023_2024,2023-2024-RS,Creating the position of dementia services coordinator within the department of aging and disability services.,0
SB0282,2023_2024,2023-2024-RS,"Establishing child care licensing requirements relating to license capacity and staff-to-child ratios, eliminating certain license fees and training requirements, permitting a 16 year-old staff member to staff a unit with children at least 12 months old without supervision, creating a process for day care facility licensees to apply for temporary waiver of certain statutory requirements and authorizing the secretary to develop and operate pilot programs to increase day care facility availability or capacity.",0
SB0283,2023_2024,2023-2024-RS,Prohibiting conveyance of certain real property in this state to foreign adversaries.,0
SB0284,2023_2024,2023-2024-RS,"Establishing the blind information access act to require the state library to provide on-demand information access services to persons who are blind, visually impaired, deafblind or print disabled.",0
SB0285,2023_2024,2023-2024-RS,Eliminating the senate confirmation requirement from the appointment of national guard officers.,0
SB0286,2023_2024,2023-2024-RS,Prohibiting abortion procedures except when necessary to save the life of the pregnant woman and providing a private cause of action for civil enforcement of such prohibition.,0
SB0287,2023_2024,2023-2024-RS,"House Substitute for SB 287 by Committee on Health and Human Services - Prohibiting a healthcare provider from administering medication, diagnostic tests or conducting ongoing behavioral health treatments to a minor in a school facility without parental consent, enacting the no patient left alone act to require medical care facilities to allow in-person visitation in certain circumstances, expanding licensure of rural emergency hospitals that meet criteria between January 2015 and December 2020 and authorizing emergency medical responders to distribute non prescription over-the-counter medications.",0
SB0288,2023_2024,2023-2024-RS,Authorizing certain individuals with revoked driver's licenses to be eligible for restricted driving privileges.,0
SB0289,2023_2024,2023-2024-RS,Permitting functional incapacitation release and terminal medical condition release for persons sentenced to imprisonment for an off-grid offense and extending terminal medical condition release to inmates in the custody of the secretary of corrections with a condition likely to cause death within 180 days.,0
SB0290,2023_2024,2023-2024-RS,Requiring a presidential preference primary election to be held on the first Tuesday following the first Monday in May every fourth year and changing the primary election date for all primary elections to the first Tuesday following the first Monday in May.,0
SB0291,2023_2024,2023-2024-RS,"House Substitute for SB 291 by Committee on Legislative Modernization - Transferring all cybsersecurity services under the chief information technology officer of each branch of government, creating chief information security officers within the judicial and legislative branches, requiring a chief information security officer to be appointed by the attorney general, Kansas bureau of investigation, secretary of state, state treasurer and insurance commissioner and requiring the chief information security officers to implement certain minimum cybersecurity standards, requiring the information technology executive council to develop a plan to integrate executive branch information technology services under the executive chief information technology officer, making and concerning appropriations for the fiscal years ending June 30, 2025, and June 30, 2026, for the office of information technology, Kansas information security office and the adjutant general, authorizing certain transfers and imposing certain limitations and restrictions and directing or authorizing certain disbursements and procedures for all state agencies and requiring legislative review of state agencies not in compliance with this act.",0
SB0292,2023_2024,2023-2024-RS,"Updating statutes related to the Kansas army and air national guard, providing for the appointment of a state judge advocate, providing for the adjustment of death and disability benefits and updating the Kansas code of military justice relating to certain definitions, unlawful acts and punishment requirements thereof.",0
SB0293,2023_2024,2023-2024-RS,Crediting tax revenue generated from wagers made on historical horse races to the horse breeding development fund and the horse fair racing benefit fund.,0
SB0294,2023_2024,2023-2024-RS,Increasing the amount of state moneys distributed to local health departments.,0
SB0295,2023_2024,2023-2024-RS,Authorizing the continuation of the 20 mill statewide property tax levy for schools.,0
SB0296,2023_2024,2023-2024-RS,Prohibiting persons in charge of a building from requiring off-duty police officers carrying a concealed handgun from providing certain personal information or wearing anything identifying such persons as a law enforcement officer or as being armed.,0
SB0297,2023_2024,2023-2024-RS,"Revising the definition of ""abortion"" to clarify procedures that are excluded from such definition.",0
SB0298,2023_2024,2023-2024-RS,Providing for child support orders for unborn children with a detectable heartbeat.,0
SB0299,2023_2024,2023-2024-RS,Providing a Kansas exemption for state income tax purposes for an unborn child with a detectable heartbeat.,0
SB0300,2023_2024,2023-2024-RS,"House Substitute for SB 300 by Committee on Taxation - Modifying income tax rates for individuals, increasing the standard deduction and the Kansas personal exemption, increasing the income limit for an income tax subtraction modification for social security income, increasing the extent of property tax exemption for residential property from the statewide school levy, decreasing the privilege tax normal tax rate, abolishing the local ad valorem tax reduction fund and the county and city revenue sharing fund, providing for certain transfers to the special city and county highway fund and decreasing the rate of ad valorem tax imposed by a school district.",0
SB0301,2023_2024,2023-2024-RS,"Requiring annual filing of a statement of substantial interest by local governmental officers and employees, exempting elected or appointed officers of townships or school districts from such requirements absent a change in substantial interests of such officers.",0
SB0302,2023_2024,2023-2024-RS,"Suspending fidfin transactions, custodial services and trust business of technology-enabled fiduciary financial institutions until the legislature expressly consents to and approves such activities by an act of the legislature and requiring the legislature to conduct a forensic audit of technology-enabled fiduciary financial institutions.",0
SB0303,2023_2024,2023-2024-RS,Establishing the Kansas legal tender act and providing for an income tax subtraction modification for sales of specie.,0
SB0304,2023_2024,2023-2024-RS,"Authorizing the state board of education to establish a new unified school district, if necessary, for the attachment of territory of a school district disorganized via voter petition and providing for administrative and judicial review of resolutions to permanently close a public school building.",0
SB0305,2023_2024,2023-2024-RS,Enacting the massage therapist licensure act to provide for regulation and licensing of massage therapists.,0
SB0306,2023_2024,2023-2024-RS,Including losses from investments in technology-enabled fiduciary financial institutions in Kansas adjusted gross income for income tax purposes.,0
SB0307,2023_2024,2023-2024-RS,"Adding for-profit private entity to the definition of ""qualified applicant"" in the Kansas fights addiction act.",0
SB0308,2023_2024,2023-2024-RS,"Establishing a state employment preference for persons with disabilities and expanding the veterans preference to include remarried spouses of a deceased veteran who died while, and as a result of, serving in the armed forces and surviving spouses, whether remarried or not remarried of a prisoner of war.",0
SB0309,2023_2024,2023-2024-RS,"Creating the fixing instant revenue shock for taxpayers fund and the local extraordinary needs fund, establishing the joint committee on local extraordinary needs grants and abolishing the local ad valorem tax reduction fund.",0
SB0310,2023_2024,2023-2024-RS,"Creating the medical cannabis regulation act to regulate the cultivation, processing, distribution, sale and use of medical cannabis.",0
SB0311,2023_2024,2023-2024-RS,"Excluding internal revenue code section 1031 exchange, build-to-suit and sale-leaseback arrangement transactions as indicators of fair market value for property tax valuation purposes.",0
SB0312,2023_2024,2023-2024-RS,Requiring the approval of the board of county commissioners prior to the exercise of the power of eminent domain by certain public utilities.,0
SB0313,2023_2024,2023-2024-RS,Clarifying the determination of taxable income and providing for the passing through of tax credits to electing pass-through entity owners for purposes of the salt parity act.,0
SB0314,2023_2024,2023-2024-RS,Prohibiting the secretary of health and environment from requiring COVID-19 vaccination for children attending a child care facility or school.,0
SB0315,2023_2024,2023-2024-RS,"Requiring child care facilities, elementary, secondary and postsecondary educational institutions and employers to grant exemptions from vaccine requirements without inquiring into the sincerity of the request and repealing the meningitis vaccine requirement to live in student housing.",0
SB0316,2023_2024,2023-2024-RS,Authorizing a comprehensive grant program for not-for-profit independent institutions of higher education to be administered by the treasurer.,0
SB0317,2023_2024,2023-2024-RS,"Permitting a prosecution for childhood sexual abuse to be commenced at any time, extending the time to file civil actions for recovery of damages caused by childhood sexual abuse and providing exceptions in the Kansas tort claims act for claims arising from such abuse.",0
SB0318,2023_2024,2023-2024-RS,House Substitute for SB 318 by Committee on Corrections and Juvenile Justice - Creating an inference of an intent to distribute a controlled substance based on the quantity of the substance possessed instead of a rebuttable presumption.,0
SB0319,2023_2024,2023-2024-RS,Establishing the alternatives to abortion program to provide resources and promote childbirth to women facing unplanned pregnancies.,0
SB0320,2023_2024,2023-2024-RS,Creating the born-alive infants protection act to provide legal protections for infants who are born alive regardless of the intent of the delivery.,0
SB0321,2023_2024,2023-2024-RS,"Providing for a presidential preference primary election on March 19, 2024, and establishing voter registration and voting procedures for such election.",0
SB0322,2023_2024,2023-2024-RS,Authorizing any gaming compact regarding sports wagering to include provisions governing sports wagering outside the boundaries of Indian lands.,0
SB0323,2023_2024,2023-2024-RS,Providing for the election of county appraisers.,0
SB0324,2023_2024,2023-2024-RS,"Creating the legislative help grant fund, establishing legislative help grants, state representative grants and state senator grants for cities and counties and prescribing procedures, requirements and limitations for such grants.",0
SB0325,2023_2024,2023-2024-RS,"Establishing the transformation of passenger and freight vehicle industry program to attract businesses engaged in electric motor vehicle and hydrogen-powered vehicle production by offering qualified companies that meet certain requirements an investment tax credit, retention of a percentage of total payroll tax, reimbursement of a percentage of eligible employee training and education expenses and a sales tax exemption for construction costs of the qualified company’s qualified business facility.",0
SB0326,2023_2024,2023-2024-RS,Making and concerning appropriations for FY 23 and FY 24 for the department of administration for an income tax rebate to certain Kansas resident taxpayers.,0
SB0327,2023_2024,2023-2024-RS,Excluding social security payments from household income and increasing the appraised value threshold for eligibility of seniors and disabled veterans related to increased property tax homestead claims and citing the section as the golden years homestead property tax freeze program.,0
SB0328,2023_2024,2023-2024-RS,Prohibiting legislators from accepting any state employment and the lieutenant governor from employment as a state agency head.,0
SB0329,2023_2024,2023-2024-RS,Discontinuing the angel investor tax credit program after 2024.,0
SB0330,2023_2024,2023-2024-RS,"Eliminating the requirement to conduct a recurring 911 implementation audit, a recurring KPERS audit and certain economic development incentive audits.",0
SB0331,2023_2024,2023-2024-RS,Removing the definition of lead-free and an exception for leaded joints in the public water supply systems law and updating terminology relating to hazardous waste generated by certain persons.,0
SB0332,2023_2024,2023-2024-RS,Providing for the distribution of local ad valorem tax reduction fund (LAVTRF) moneys from the state to residential property taxpayers in the form of rebates.,0
SB0333,2023_2024,2023-2024-RS,"Providing hiring, promotion and retention preferences for persons with disabilities for certain state executive branch positions and extending the expiration provision for the state use law committee.",0
SB0335,2023_2024,2023-2024-RS,Increasing penalties and creating a crime for injuring or causing death of certain authorized emergency vehicle operators for unlawful passing of stationary authorized emergency vehicle.,0
SB0336,2023_2024,2023-2024-RS,Removing the requirement for underground storage tank operating permits to be obtained annually.,0
SB0338,2023_2024,2023-2024-RS,Changing certain reporting requirements of group-funded liability and workers compensation pools.,0
SB0339,2023_2024,2023-2024-RS,Prohibiting the state department of education from distributing or expending state foundation aid moneys in fiscal year 2025 to a school district that has no students enrolled in and attending school in such school district in school year 2024-2025.,0
SB0340,2023_2024,2023-2024-RS,Removing automobile club from the definition of person for purposes of enforcing penalties for violations of insurance law.,0
SB0341,2023_2024,2023-2024-RS,Authorizing certain individuals with revoked driver's licenses to be eligible for restricted driving privileges and permitting such individuals to drive to and from dropping off or picking up children from school or child care.,0
SB0343,2023_2024,2023-2024-RS,Prohibiting the mailing of advance voting ballot applications to voters unless by a county election official pursuant to a request by the voter.,0
SB0344,2023_2024,2023-2024-RS,Requiring voter verification of identity when returning an advance voting ballot.,0
SB0345,2023_2024,2023-2024-RS,Enacting the commercial financing disclosure act.,0
SB0346,2023_2024,2023-2024-RS,Restricting who can propose rezoning amendments to city and county zoning regulations.,0
SB0347,2023_2024,2023-2024-RS,Abolishing the current wildlife and parks; commission; creating a new Kansas wildlife and parks commission; granting appointment authority to multiple state officers; authorizing the commission to elect a chairperson.,0
SB0348,2023_2024,2023-2024-RS,Requiring that the appointment of the executive director of the Kansas children's cabinet be confirmed by the senate.,0
SB0349,2023_2024,2023-2024-RS,House Substitute for SB 349 by Committee on Judiciary - Continuing in existence certain exceptions to the disclosure of public records under the open records act.,0
SB0350,2023_2024,2023-2024-RS,"Adding for-profit private entity to the definition of ""qualified applicant"" in the Kansas fights addiction act and authorizing members of the Kansas fights addiction grant review board to be paid subsistence allowances, mileage and other expenses when attending meetings of the board after January 8, 2024.",0
SB0351,2023_2024,2023-2024-RS,Establishing policy requirements for school safety and security and cardiac emergency response plans and providing grant programs for the implementation of such policies.,0
SB0352,2023_2024,2023-2024-RS,"Enacting the no patient left alone act to require facilities to allow in-person visitation to certain patients at hospitals, adult care home and patient care facilities.",0
SB0353,2023_2024,2023-2024-RS,Creating a civil cause of action against a physician who performs childhood gender reassignment service and requiring revocation of a physician's license who performs childhood gender reassignment service.,0
SB0354,2023_2024,2023-2024-RS,Designating facilities where elective abortions are performed as being ineligible to purchase professional liability insurance from the healthcare stabilization fund.,0
SB0355,2023_2024,2023-2024-RS,Expanding medical assistance eligibility and enacting the cutting healthcare costs for all Kansans act.,0
SB0356,2023_2024,2023-2024-RS,"Updating certain terms, definitions and conditions relating to the requirements of certain insurance reports, examinations and transactions.",0
SB0358,2023_2024,2023-2024-RS,"Prohibiting school districts and local libraries from prohibiting, banning or restricting books or other media unless certain requirements are met.",0
